date,ticker,source_ticker,adj_close
2010-08-11,NVDA,NVDA,0.20328925549983978
2010-08-12,NVDA,NVDA,0.2051207572221756
2010-08-13,NVDA,NVDA,0.21496474742889404
2010-08-16,NVDA,NVDA,0.20947037637233734
2010-08-17,NVDA,NVDA,0.21221758425235748
2010-08-18,NVDA,NVDA,0.2133622020483017
2010-08-19,NVDA,NVDA,0.22618220746517181
2010-08-20,NVDA,NVDA,0.22824259102344513
2010-08-23,NVDA,NVDA,0.22480861842632294
2010-08-24,NVDA,NVDA,0.2225193828344345
2010-08-25,NVDA,NVDA,0.2270979881286621
2010-08-26,NVDA,NVDA,0.22435082495212555
2010-08-27,NVDA,NVDA,0.23167653381824493
2010-08-30,NVDA,NVDA,0.22068794071674347
2010-08-31,NVDA,NVDA,0.2135910987854004
2010-09-01,NVDA,NVDA,0.21519358456134796
2010-09-02,NVDA,NVDA,0.21908536553382874
2010-09-03,NVDA,NVDA,0.22664010524749756
2010-09-07,NVDA,NVDA,0.2287004590034485
2010-09-08,NVDA,NVDA,0.23625513911247253
2010-09-09,NVDA,NVDA,0.2330501675605774
2010-09-10,NVDA,NVDA,0.23053193092346191
2010-09-13,NVDA,NVDA,0.24358083307743073
2010-09-14,NVDA,NVDA,0.24129165709018707
2010-09-15,NVDA,NVDA,0.2417493760585785
2010-09-16,NVDA,NVDA,0.24197842180728912
2010-09-17,NVDA,NVDA,0.24152056872844696
2010-09-20,NVDA,NVDA,0.2451833188533783
2010-09-21,NVDA,NVDA,0.25846126675605774
2010-09-22,NVDA,NVDA,0.26075056195259094
2010-09-23,NVDA,NVDA,0.2660159766674042
2010-09-24,NVDA,NVDA,0.28066742420196533
2010-09-27,NVDA,NVDA,0.27471527457237244
2010-09-28,NVDA,NVDA,0.2740284502506256
2010-09-29,NVDA,NVDA,0.2719680964946747
2010-09-30,NVDA,NVDA,0.2673894464969635
2010-10-01,NVDA,NVDA,0.2598348557949066
2010-10-04,NVDA,NVDA,0.25731661915779114
2010-10-05,NVDA,NVDA,0.2591480314731598
2010-10-06,NVDA,NVDA,0.2467859536409378
2010-10-07,NVDA,NVDA,0.24495448172092438
2010-10-08,NVDA,NVDA,0.24861730635166168
2010-10-11,NVDA,NVDA,0.2474725842475891
2010-10-12,NVDA,NVDA,0.25228026509284973
2010-10-13,NVDA,NVDA,0.2596059739589691
2010-10-14,NVDA,NVDA,0.25548526644706726
2010-10-15,NVDA,NVDA,0.25846126675605774
2010-10-18,NVDA,NVDA,0.2600637376308441
2010-10-19,NVDA,NVDA,0.25846126675605774
2010-10-20,NVDA,NVDA,0.25846126675605774
2010-10-21,NVDA,NVDA,0.2538827061653137
2010-10-22,NVDA,NVDA,0.27013668417930603
2010-10-25,NVDA,NVDA,0.2726549208164215
2010-10-26,NVDA,NVDA,0.27173933386802673
2010-10-27,NVDA,NVDA,0.27563098073005676
2010-10-28,NVDA,NVDA,0.27585989236831665
2010-10-29,NVDA,NVDA,0.2751730680465698
2010-11-01,NVDA,NVDA,0.27563098073005676
2010-11-02,NVDA,NVDA,0.2813543379306793
2010-11-03,NVDA,NVDA,0.2834145426750183
2010-11-04,NVDA,NVDA,0.2838723957538605
2010-11-05,NVDA,NVDA,0.2886800169944763
2010-11-08,NVDA,NVDA,0.28982463479042053
2010-11-09,NVDA,NVDA,0.28822219371795654
2010-11-10,NVDA,NVDA,0.2916559875011444
2010-11-11,NVDA,NVDA,0.2886800169944763
2010-11-12,NVDA,NVDA,0.3035603165626526
2010-11-15,NVDA,NVDA,0.29989758133888245
2010-11-16,NVDA,NVDA,0.29096922278404236
2010-11-17,NVDA,NVDA,0.2957767844200134
2010-11-18,NVDA,NVDA,0.30493390560150146
2010-11-19,NVDA,NVDA,0.3147779107093811
2010-11-22,NVDA,NVDA,0.31500691175460815
2010-11-23,NVDA,NVDA,0.307681143283844
2010-11-24,NVDA,NVDA,0.31523582339286804
2010-11-26,NVDA,NVDA,0.3113439977169037
2010-11-29,NVDA,NVDA,0.3147779107093811
2010-11-30,NVDA,NVDA,0.3115728795528412
2010-12-01,NVDA,NVDA,0.3253087103366852
2010-12-02,NVDA,NVDA,0.3292003870010376
2010-12-03,NVDA,NVDA,0.3385865390300751
2010-12-06,NVDA,NVDA,0.33217653632164
2010-12-07,NVDA,NVDA,0.342936247587204
2010-12-08,NVDA,NVDA,0.34591221809387207
2010-12-09,NVDA,NVDA,0.3401890695095062
2010-12-10,NVDA,NVDA,0.34224939346313477
2010-12-13,NVDA,NVDA,0.33355021476745605
2010-12-14,NVDA,NVDA,0.3340079188346863
2010-12-15,NVDA,NVDA,0.32668229937553406
2010-12-16,NVDA,NVDA,0.3271400034427643
2010-12-17,NVDA,NVDA,0.3289715349674225
2010-12-20,NVDA,NVDA,0.3275979161262512
2010-12-21,NVDA,NVDA,0.3404180109500885
2010-12-22,NVDA,NVDA,0.34408077597618103
2010-12-23,NVDA,NVDA,0.3415626883506775
2010-12-27,NVDA,NVDA,0.34339404106140137
2010-12-28,NVDA,NVDA,0.3420204818248749
2010-12-29,NVDA,NVDA,0.3420204818248749
2010-12-30,NVDA,NVDA,0.3431650996208191
2010-12-31,NVDA,NVDA,0.35255131125450134
2011-01-03,NVDA,NVDA,0.3621663451194763
2011-01-04,NVDA,NVDA,0.36102166771888733
2011-01-05,NVDA,NVDA,0.38872209191322327
2011-01-06,NVDA,NVDA,0.4425205588340759
2011-01-07,NVDA,NVDA,0.4548827111721039
2011-01-10,NVDA,NVDA,0.47228124737739563
2011-01-11,NVDA,NVDA,0.46495553851127625
2011-01-12,NVDA,NVDA,0.5345500707626343
2011-01-13,NVDA,NVDA,0.5354658365249634
2011-01-14,NVDA,NVDA,0.5400442481040955
2011-01-18,NVDA,NVDA,0.5274531841278076
2011-01-19,NVDA,NVDA,0.5130309462547302
2011-01-20,NVDA,NVDA,0.5134885907173157
2011-01-21,NVDA,NVDA,0.5086811780929565
2011-01-24,NVDA,NVDA,0.566142201423645
2011-01-25,NVDA,NVDA,0.5487436652183533
2011-01-26,NVDA,NVDA,0.5617927312850952
2011-01-27,NVDA,NVDA,0.5601903200149536
2011-01-28,NVDA,NVDA,0.5439361929893494
2011-01-31,NVDA,NVDA,0.5475991368293762
2011-02-01,NVDA,NVDA,0.5601903200149536
2011-02-02,NVDA,NVDA,0.5856015086174011
2011-02-03,NVDA,NVDA,0.5746128559112549
2011-02-04,NVDA,NVDA,0.587661623954773
2011-02-07,NVDA,NVDA,0.5631662011146545
2011-02-08,NVDA,NVDA,0.5464545488357544
2011-02-09,NVDA,NVDA,0.5331767797470093
2011-02-10,NVDA,NVDA,0.5224167108535767
2011-02-11,NVDA,NVDA,0.5372969508171082
2011-02-14,NVDA,NVDA,0.5290558934211731
2011-02-15,NVDA,NVDA,0.5162357091903687
2011-02-16,NVDA,NVDA,0.535236656665802
2011-02-17,NVDA,NVDA,0.5878904461860657
2011-02-18,NVDA,NVDA,0.5867457389831543
2011-02-22,NVDA,NVDA,0.5313451886177063
2011-02-23,NVDA,NVDA,0.5061627626419067
2011-02-24,NVDA,NVDA,0.5185251235961914
2011-02-25,NVDA,NVDA,0.5292848348617554
2011-02-28,NVDA,NVDA,0.5187539458274841
2011-03-01,NVDA,NVDA,0.4956321120262146
2011-03-02,NVDA,NVDA,0.47502854466438293
2011-03-03,NVDA,NVDA,0.477775514125824
2011-03-04,NVDA,NVDA,0.4752575755119324
2011-03-07,NVDA,NVDA,0.4686184823513031
2011-03-08,NVDA,NVDA,0.44755685329437256
2011-03-09,NVDA,NVDA,0.43817073106765747
2011-03-10,NVDA,NVDA,0.4102415144443512
2011-03-11,NVDA,NVDA,0.4132174849510193
2011-03-14,NVDA,NVDA,0.4166514277458191
2011-03-15,NVDA,NVDA,0.40428924560546875
2011-03-16,NVDA,NVDA,0.40131324529647827
2011-03-17,NVDA,NVDA,0.40886789560317993
2011-03-18,NVDA,NVDA,0.40337350964546204
2011-03-21,NVDA,NVDA,0.40657851099967957
2011-03-22,NVDA,NVDA,0.39948180317878723
2011-03-23,NVDA,NVDA,0.4077231287956238
2011-03-24,NVDA,NVDA,0.44023120403289795
2011-03-25,NVDA,NVDA,0.4264954626560211
2011-03-28,NVDA,NVDA,0.44229158759117126
2011-03-29,NVDA,NVDA,0.4388577342033386
2011-03-30,NVDA,NVDA,0.4223747253417969
2011-03-31,NVDA,NVDA,0.42260363698005676
2011-04-01,NVDA,NVDA,0.4166514277458191
2011-04-04,NVDA,NVDA,0.4017711281776428
2011-04-05,NVDA,NVDA,0.4024578630924225
2011-04-06,NVDA,NVDA,0.3997107446193695
2011-04-07,NVDA,NVDA,0.41436225175857544
2011-04-08,NVDA,NVDA,0.4017711281776428
2011-04-11,NVDA,NVDA,0.3965056538581848
2011-04-12,NVDA,NVDA,0.39765042066574097
2011-04-13,NVDA,NVDA,0.40657851099967957
2011-04-14,NVDA,NVDA,0.42374834418296814
2011-04-15,NVDA,NVDA,0.4283268451690674
2011-04-18,NVDA,NVDA,0.41413313150405884
2011-04-19,NVDA,NVDA,0.4125308692455292
2011-04-20,NVDA,NVDA,0.42512187361717224
2011-04-21,NVDA,NVDA,0.42397719621658325
2011-04-25,NVDA,NVDA,0.430616170167923
2011-04-26,NVDA,NVDA,0.4418337345123291
2011-04-27,NVDA,NVDA,0.4418337345123291
2011-04-28,NVDA,NVDA,0.4466411769390106
2011-04-29,NVDA,NVDA,0.45785877108573914
2011-05-02,NVDA,NVDA,0.45167770981788635
2011-05-03,NVDA,NVDA,0.4301583468914032
2011-05-04,NVDA,NVDA,0.4269532561302185
2011-05-05,NVDA,NVDA,0.4271821975708008
2011-05-06,NVDA,NVDA,0.44229158759117126
2011-05-09,NVDA,NVDA,0.45213553309440613
2011-05-10,NVDA,NVDA,0.45282238721847534
2011-05-11,NVDA,NVDA,0.4548827111721039
2011-05-12,NVDA,NVDA,0.46930527687072754
2011-05-13,NVDA,NVDA,0.41802501678466797
2011-05-16,NVDA,NVDA,0.40520498156547546
2011-05-17,NVDA,NVDA,0.4036024212837219
2011-05-18,NVDA,NVDA,0.4129886031150818
2011-05-19,NVDA,NVDA,0.40703654289245605
2011-05-20,NVDA,NVDA,0.41413313150405884
2011-05-23,NVDA,NVDA,0.4136753976345062
2011-05-24,NVDA,NVDA,0.415277898311615
2011-05-25,NVDA,NVDA,0.42031437158584595
2011-05-26,NVDA,NVDA,0.43084511160850525
2011-05-27,NVDA,NVDA,0.44641226530075073
2011-05-31,NVDA,NVDA,0.45877453684806824
2011-06-01,NVDA,NVDA,0.43817073106765747
2011-06-02,NVDA,NVDA,0.43611058592796326
2011-06-03,NVDA,NVDA,0.42260363698005676
2011-06-06,NVDA,NVDA,0.4136753976345062
2011-06-07,NVDA,NVDA,0.41344645619392395
2011-06-08,NVDA,NVDA,0.402228981256485
2011-06-09,NVDA,NVDA,0.39765042066574097
2011-06-10,NVDA,NVDA,0.3919271230697632
2011-06-13,NVDA,NVDA,0.38917991518974304
2011-06-14,NVDA,NVDA,0.39238497614860535
2011-06-15,NVDA,NVDA,0.38391461968421936
2011-06-16,NVDA,NVDA,0.37063664197921753
2011-06-17,NVDA,NVDA,0.36193734407424927
2011-06-20,NVDA,NVDA,0.3575875759124756
2011-06-21,NVDA,NVDA,0.36537134647369385
2011-06-22,NVDA,NVDA,0.36033496260643005
2011-06-23,NVDA,NVDA,0.3710945248603821
2011-06-24,NVDA,NVDA,0.36033496260643005
2011-06-27,NVDA,NVDA,0.35278016328811646
2011-06-28,NVDA,NVDA,0.35484060645103455
2011-06-29,NVDA,NVDA,0.36033496260643005
2011-06-30,NVDA,NVDA,0.3649135231971741
2011-07-01,NVDA,NVDA,0.36972081661224365
2011-07-05,NVDA,NVDA,0.3635398745536804
2011-07-06,NVDA,NVDA,0.35873228311538696
2011-07-07,NVDA,NVDA,0.3601060211658478
2011-07-08,NVDA,NVDA,0.35323819518089294
2011-07-11,NVDA,NVDA,0.3408758342266083
2011-07-12,NVDA,NVDA,0.33629733324050903
2011-07-13,NVDA,NVDA,0.3356104791164398
2011-07-14,NVDA,NVDA,0.3223326504230499
2011-07-15,NVDA,NVDA,0.32279032468795776
2011-07-18,NVDA,NVDA,0.31592249870300293
2011-07-19,NVDA,NVDA,0.32553771138191223
2011-07-20,NVDA,NVDA,0.3214169442653656
2011-07-21,NVDA,NVDA,0.33652615547180176
2011-07-22,NVDA,NVDA,0.34339404106140137
2011-07-25,NVDA,NVDA,0.3378998041152954
2011-07-26,NVDA,NVDA,0.32965829968452454
2011-07-27,NVDA,NVDA,0.3172960579395294
2011-07-28,NVDA,NVDA,0.31660932302474976
2011-07-29,NVDA,NVDA,0.31660932302474976
2011-08-01,NVDA,NVDA,0.33355021476745605
2011-08-02,NVDA,NVDA,0.3301161229610443
2011-08-03,NVDA,NVDA,0.3390444219112396
2011-08-04,NVDA,NVDA,0.30676543712615967
2011-08-05,NVDA,NVDA,0.29646360874176025
2011-08-08,NVDA,NVDA,0.2731127440929413
2011-08-09,NVDA,NVDA,0.2960056662559509
2011-08-10,NVDA,NVDA,0.282498836517334
2011-08-11,NVDA,NVDA,0.30699437856674194
2011-08-12,NVDA,NVDA,0.2948610782623291
2011-08-15,NVDA,NVDA,0.3060785233974457
2011-08-16,NVDA,NVDA,0.29737934470176697
2011-08-17,NVDA,NVDA,0.2932584881782532
2011-08-18,NVDA,NVDA,0.2733418047428131
2011-08-19,NVDA,NVDA,0.26853418350219727
2011-08-22,NVDA,NVDA,0.2733418047428131
2011-08-23,NVDA,NVDA,0.3028735816478729
2011-08-24,NVDA,NVDA,0.298523873090744
2011-08-25,NVDA,NVDA,0.2857039272785187
2011-08-26,NVDA,NVDA,0.2978370487689972
2011-08-29,NVDA,NVDA,0.30584970116615295
2011-08-30,NVDA,NVDA,0.31317538022994995
2011-08-31,NVDA,NVDA,0.30470502376556396
2011-09-01,NVDA,NVDA,0.3040182590484619
2011-09-02,NVDA,NVDA,0.2957767844200134
2011-09-06,NVDA,NVDA,0.3017288148403168
2011-09-07,NVDA,NVDA,0.32622435688972473
2011-09-08,NVDA,NVDA,0.32462188601493835
2011-09-09,NVDA,NVDA,0.3177541196346283
2011-09-12,NVDA,NVDA,0.3253087103366852
2011-09-13,NVDA,NVDA,0.33263441920280457
2011-09-14,NVDA,NVDA,0.34980398416519165
2011-09-15,NVDA,NVDA,0.35484060645103455
2011-09-16,NVDA,NVDA,0.3539249002933502
2011-09-19,NVDA,NVDA,0.34659910202026367
2011-09-20,NVDA,NVDA,0.33767080307006836
2011-09-21,NVDA,NVDA,0.3312607407569885
2011-09-22,NVDA,NVDA,0.3092835247516632
2011-09-23,NVDA,NVDA,0.31569355726242065
2011-09-26,NVDA,NVDA,0.3163803517818451
2011-09-27,NVDA,NVDA,0.3168382942676544
2011-09-28,NVDA,NVDA,0.30722329020500183
2011-09-29,NVDA,NVDA,0.299668550491333
2011-09-30,NVDA,NVDA,0.28639066219329834
2011-10-03,NVDA,NVDA,0.2703655958175659
2011-10-04,NVDA,NVDA,0.2953189015388489
2011-10-05,NVDA,NVDA,0.30584970116615295
2011-10-06,NVDA,NVDA,0.31798285245895386
2011-10-07,NVDA,NVDA,0.3239351809024811
2011-10-10,NVDA,NVDA,0.3383575677871704
2011-10-11,NVDA,NVDA,0.3346948027610779
2011-10-12,NVDA,NVDA,0.3344658315181732
2011-10-13,NVDA,NVDA,0.3539249002933502
2011-10-14,NVDA,NVDA,0.35987693071365356
2011-10-17,NVDA,NVDA,0.3420204818248749
2011-10-18,NVDA,NVDA,0.3543826937675476
2011-10-19,NVDA,NVDA,0.3472859263420105
2011-10-20,NVDA,NVDA,0.3298872113227844
2011-10-21,NVDA,NVDA,0.33148977160453796
2011-10-24,NVDA,NVDA,0.34385204315185547
2011-10-25,NVDA,NVDA,0.33080291748046875
2011-10-26,NVDA,NVDA,0.3346948027610779
2011-10-27,NVDA,NVDA,0.3491172194480896
2011-10-28,NVDA,NVDA,0.3571298122406006
2011-10-31,NVDA,NVDA,0.3388155400753021
2011-11-01,NVDA,NVDA,0.32187461853027344
2011-11-02,NVDA,NVDA,0.3163803517818451
2011-11-03,NVDA,NVDA,0.33538153767585754
2011-11-04,NVDA,NVDA,0.3392733335494995
2011-11-07,NVDA,NVDA,0.33744189143180847
2011-11-08,NVDA,NVDA,0.34522542357444763
2011-11-09,NVDA,NVDA,0.32782694697380066
2011-11-10,NVDA,NVDA,0.3312607407569885
2011-11-11,NVDA,NVDA,0.342936247587204
2011-11-14,NVDA,NVDA,0.33629733324050903
2011-11-15,NVDA,NVDA,0.3406468629837036
2011-11-16,NVDA,NVDA,0.3337790071964264
2011-11-17,NVDA,NVDA,0.32187461853027344
2011-11-18,NVDA,NVDA,0.31889867782592773
2011-11-21,NVDA,NVDA,0.3349236845970154
2011-11-22,NVDA,NVDA,0.34522542357444763
2011-11-23,NVDA,NVDA,0.33057400584220886
2011-11-25,NVDA,NVDA,0.3214169442653656
2011-11-28,NVDA,NVDA,0.33950233459472656
2011-11-29,NVDA,NVDA,0.3413337469100952
2011-11-30,NVDA,NVDA,0.35781654715538025
2011-12-01,NVDA,NVDA,0.3621663451194763
2011-12-02,NVDA,NVDA,0.35987693071365356
2011-12-05,NVDA,NVDA,0.3543826937675476
2011-12-06,NVDA,NVDA,0.3493461608886719
2011-12-07,NVDA,NVDA,0.3472859263420105
2011-12-08,NVDA,NVDA,0.33629733324050903
2011-12-09,NVDA,NVDA,0.34110474586486816
2011-12-12,NVDA,NVDA,0.33263441920280457
2011-12-13,NVDA,NVDA,0.32347729802131653
2011-12-14,NVDA,NVDA,0.31088611483573914
2011-12-15,NVDA,NVDA,0.30813899636268616
2011-12-16,NVDA,NVDA,0.3092835247516632
2011-12-19,NVDA,NVDA,0.3012712001800537
2011-12-20,NVDA,NVDA,0.3182118535041809
2011-12-21,NVDA,NVDA,0.31409117579460144
2011-12-22,NVDA,NVDA,0.3275979161262512
2011-12-23,NVDA,NVDA,0.3243929147720337
2011-12-27,NVDA,NVDA,0.32187461853027344
2011-12-28,NVDA,NVDA,0.31386229395866394
2011-12-29,NVDA,NVDA,0.3198143541812897
2011-12-30,NVDA,NVDA,0.3172960579395294
2012-01-03,NVDA,NVDA,0.3214169442653656
2012-01-04,NVDA,NVDA,0.3250795900821686
2012-01-05,NVDA,NVDA,0.3367551267147064
2012-01-06,NVDA,NVDA,0.33286336064338684
2012-01-09,NVDA,NVDA,0.33286336064338684
2012-01-10,NVDA,NVDA,0.33148977160453796
2012-01-11,NVDA,NVDA,0.324850857257843
2012-01-12,NVDA,NVDA,0.32279032468795776
2012-01-13,NVDA,NVDA,0.31432008743286133
2012-01-17,NVDA,NVDA,0.3095124661922455
2012-01-18,NVDA,NVDA,0.32004314661026
2012-01-19,NVDA,NVDA,0.32851356267929077
2012-01-20,NVDA,NVDA,0.32553771138191223
2012-01-23,NVDA,NVDA,0.3344658315181732
2012-01-24,NVDA,NVDA,0.3420204818248749
2012-01-25,NVDA,NVDA,0.3399602174758911
2012-01-26,NVDA,NVDA,0.3367551267147064
2012-01-27,NVDA,NVDA,0.3413337469100952
2012-01-30,NVDA,NVDA,0.3388155400753021
2012-01-31,NVDA,NVDA,0.33812862634658813
2012-02-01,NVDA,NVDA,0.34179168939590454
2012-02-02,NVDA,NVDA,0.3546116352081299
2012-02-03,NVDA,NVDA,0.3621663451194763
2012-02-06,NVDA,NVDA,0.35941919684410095
2012-02-07,NVDA,NVDA,0.36033496260643005
2012-02-08,NVDA,NVDA,0.37338387966156006
2012-02-09,NVDA,NVDA,0.3731549084186554
2012-02-10,NVDA,NVDA,0.3639977276325226
2012-02-13,NVDA,NVDA,0.36972081661224365
2012-02-14,NVDA,NVDA,0.37178128957748413
2012-02-15,NVDA,NVDA,0.37017881870269775
2012-02-16,NVDA,NVDA,0.37658876180648804
2012-02-17,NVDA,NVDA,0.3628530204296112
