ticker,calendar_quarter,quarter_end_date,fundamentals_filed,source_ticker,qend_adj_close,qoq_return,price_index_100,revenue,revenue_ttm,revenue_yoy,net_income,netincome_ttm,gross_profit,operating_income,gross_margin,operating_margin,net_margin,eps_diluted,diluted_shares,capex,eps_diluted_calc
AMD,2023Q1,2023-03-31,2023-05-03,AMD,98.010002,0.5132006567794034,1057.281574973032,5353000000.0,23067000000.0,-0.09070834041107523,-139000000.0,395000000.0,2359000000.0,-145000000.0,0.4406874649729124,-0.0270876144218195,-0.025966747618158,-0.09,1611000000.0,,-0.0862818125387957
AMD,2023Q2,2023-06-30,2023-08-02,AMD,113.910004,0.1622283611421617,1228.8026321467107,5359000000.0,21876000000.0,-0.1818320610687023,27000000.0,-25000000.0,2443000000.0,-20000000.0,0.4558686322075014,-0.0037320395596193,0.005038253405486,0.02,1627000000.0,,0.0165949600491702
AMD,2023Q3,2023-09-29,2023-11-01,AMD,102.82,-0.0973575946850112,1109.1693635382965,5800000000.0,22111000000.0,0.04222821203953275,299000000.0,208000000.0,2747000000.0,224000000.0,0.4736206896551724,0.0386206896551724,0.051551724137931,0.18,1629000000.0,,0.1835481890730509
AMD,2023Q4,2023-12-29,2024-01-31,AMD,147.410004,0.4336705310250923,1590.1834304207134,6168000000.0,22680000000.0,0.10162529023039824,667000000.0,854000000.0,2911000000.0,342000000.0,0.4719520103761349,0.0554474708171206,0.1081387808041504,,,,
AMD,2024Q1,2024-03-28,2024-05-01,AMD,180.490005,0.2244081141195817,1947.0334951456327,5473000000.0,22800000000.0,0.022417336073230043,123000000.0,1116000000.0,2560000000.0,36000000.0,0.4677507765393751,0.0065777452950849,0.0224739630915402,0.07,1639000000.0,,0.075045759609518
AMD,2024Q2,2024-06-28,2024-07-31,AMD,162.210007,-0.1012798354124928,1749.8382632146722,5835000000.0,23276000000.0,0.08882254151894009,265000000.0,1354000000.0,2864000000.0,269000000.0,0.4908311910882605,0.0461011139674378,0.0454155955441302,0.16,1637000000.0,,0.1618814905314599
AMD,2024Q3,2024-09-30,2024-10-30,AMD,164.080002,0.0115282345065186,1770.0108090614901,6819000000.0,24295000000.0,0.17568965517241386,771000000.0,1826000000.0,3419000000.0,724000000.0,0.5013931661533949,0.1061739257955712,0.1130664320281566,0.47,1636000000.0,,0.4712713936430318
AMD,2024Q4,2024-12-31,2025-02-05,AMD,120.790001,-0.2638347176519415,1303.0205070118673,7658000000.0,25785000000.0,0.24156939040207526,482000000.0,1641000000.0,3882000000.0,871000000.0,0.5069208670671194,0.1137372682162444,0.0629407155915382,,,,
AMD,2025Q1,2025-03-31,2025-05-07,AMD,102.739998,-0.1494329236738726,1108.306343042072,7438000000.0,27750000000.0,0.3590352640233876,709000000.0,2227000000.0,3736000000.0,806000000.0,0.5022855606345792,0.1083624630276956,0.0953213229362732,0.44,1626000000.0,,0.4360393603936039
AMD,2025Q2,2025-06-30,2025-08-06,AMD,141.899994,0.3811562854030812,1530.7442718446612,7685000000.0,29600000000.0,0.31705227077977716,872000000.0,2834000000.0,3059000000.0,-134000000.0,0.3980481457384515,-0.0174365647364996,0.1134677944046844,0.54,1630000000.0,,0.5349693251533743
AMD,2025Q3,2025-09-30,2025-11-05,AMD,161.789993,0.140169132071986,1745.3073678532917,9246000000.0,32027000000.0,0.355917289925209,1243000000.0,3306000000.0,4780000000.0,1270000000.0,0.5169803158122431,0.1373566947869348,0.1344365130867402,0.75,1641000000.0,,0.7574649603900061
AMD,2025Q4,2025-12-31,2026-02-04,AMD,214.160004,0.3236912866421841,2310.2481553398075,10270000000.0,34639000000.0,0.3410812222512405,1511000000.0,4335000000.0,5577000000.0,1752000000.0,0.5430379746835443,0.1705939629990263,0.1471275559883154,,,,
AMD,2026Q1,2026-03-31,,AMD,203.429993,-0.0501027773607998,2194.4983063646187,,,,,,,,,,,,,,
AMZN,2010Q1,,2010-04-23,,,,,,,,,,,,,,,,,140000000.0,
AMZN,2010Q2,,2010-07-23,,,,,,,,,,,,,,,,,196000000.0,
AMZN,2010Q3,,2010-10-22,,,,,,,,,,,,,,,,,315000000.0,
AMZN,2010Q4,,2011-01-28,,,,,,,,,,,,,,,,,328000000.0,
AMZN,2011Q1,,2011-04-27,,,,,,,,,,,,,,,,,298000000.0,
AMZN,2011Q2,,2011-07-27,,,,,,,,,,,,,,,,,433000000.0,
AMZN,2011Q3,,2011-10-26,,,,,,,,,,,,,,,,,529000000.0,
AMZN,2011Q4,,2012-02-01,,,,,,,,,,,,,,,,,550000000.0,
AMZN,2012Q1,,2012-04-27,,,,,,,,,,,,,,,,,386000000.0,
AMZN,2012Q2,,2012-07-27,,,,,,,,,,,,,,,,,657000000.0,
AMZN,2012Q3,,2012-10-26,,,,,,,,,,,,,,,,,716000000.0,
AMZN,2012Q4,,2013-01-30,,,,,,,,,,,,,,,,,2026000000.0,
AMZN,2013Q1,,2013-04-26,,,,,,,,,,,,,,,,,670000000.0,
AMZN,2013Q2,,2013-07-26,,,,,,,,,,,,,,,,,855000000.0,
AMZN,2013Q3,,2013-10-25,,,,,,,,,,,,,,,,,1038000000.0,
AMZN,2013Q4,,2014-01-31,,,,,,,,,,,,,,,,,879000000.0,
AMZN,2014Q1,,2014-04-25,,,,,,,,,,,,,,,,,1080000000.0,
AMZN,2014Q2,,2014-07-25,,,,,,,,,,,,,,,,,1290000000.0,
AMZN,2014Q3,,2014-10-24,,,,,,,,,,,,,,,,,1378000000.0,
AMZN,2014Q4,,2015-01-30,,,,,,,,,,,,,,,,,1145000000.0,
AMZN,2015Q1,,2015-04-24,,,,,,,,,,,,,,,,,871000000.0,
AMZN,2015Q2,,2015-07-24,,,,,,,,,,,,,,,,,1213000000.0,
AMZN,2015Q3,,2015-10-23,,,,,,,,,,,,,,,,,1195000000.0,
AMZN,2015Q4,,2016-01-29,,,,,,,,,,,,,,,,,1309000000.0,
AMZN,2016Q1,,2016-04-29,,,,,,,,,,,,,,,,,1179000000.0,
AMZN,2016Q2,,2016-07-29,,,,,,,,,,,,,,,,,1711000000.0,
AMZN,2016Q3,,2016-10-28,,,,,,,,,,,,,,,,,1841000000.0,
AMZN,2016Q4,,2017-02-10,,,,,,,,,,,,,,,,,2006000000.0,
AMZN,2017Q1,,2017-04-28,,,,,,,,,,,,,,,,,1861000000.0,
AMZN,2017Q2,,2019-02-01,,,,,,,,,,,,,,,,,3401000000.0,
AMZN,2017Q3,,2018-10-26,,,,,,,,,,,,,,,,,3074000000.0,
AMZN,2017Q4,,2019-02-01,,,,,,,,,,,,,,,,,3619000000.0,
AMZN,2018Q1,,2019-04-26,,,,,,,,,,,,,,,,,3098000000.0,
AMZN,2018Q2,,2019-07-26,,,,,,,,,,,,,,,,,3243000000.0,
AMZN,2018Q3,,2018-10-26,,,,,,,,,,,,,,,,,3352000000.0,
AMZN,2018Q4,,2019-02-01,,,,,,,,,,,,,,,,,3734000000.0,
AMZN,2019Q1,,2019-04-26,,,,,,,,,,,,,,,,,3290000000.0,
AMZN,2019Q2,,2019-07-26,,,,,,,,,,,,,,,,,3562000000.0,
AMZN,2019Q3,,2019-10-25,,,,,,,,,,,,,,,,,4697000000.0,
AMZN,2019Q4,,2020-01-31,,,,,,,,,,,,,,,,,5312000000.0,
AMZN,2020Q1,,2020-05-01,,,,,,,,,,,,,,,,,6795000000.0,
AMZN,2020Q2,,2020-07-31,,,,,,,,,,,,,,,,,7459000000.0,
AMZN,2020Q3,,2020-10-30,,,,,,,,,,,,,,,,,11063000000.0,
AMZN,2020Q4,,2021-02-03,,,,,,,,,,,,,,,,,14823000000.0,
AMZN,2021Q1,,2021-04-30,,,,,,,,,,,,,,,,,12082000000.0,
AMZN,2021Q2,,2021-07-30,,,,,,,,,,,,,,,,,14288000000.0,
AMZN,2021Q3,,2021-10-29,,,,,,,,,,,,,,,,,15748000000.0,
AMZN,2021Q4,,2022-02-04,,,,,,,,,,,,,,,,,18935000000.0,
AMZN,2022Q1,,2022-04-29,,,,,,,,,,,,,,,,,14951000000.0,
AMZN,2022Q2,,2022-07-29,,,,,,,,,,,,,,,,,15724000000.0,
AMZN,2022Q3,,2022-10-28,,,,,,,,,,,,,,,,,16378000000.0,
AMZN,2022Q4,,2023-02-03,,,,,,,,,,,,,,,,,16592000000.0,
AMZN,2023Q1,,2023-04-28,,,,,,,,,,,,,,,,,14207000000.0,
AMZN,2023Q2,,2023-08-04,,,,,,,,,,,,,,,,,11455000000.0,
AMZN,2023Q3,,2023-10-27,,,,,,,,,,,,,,,,,12479000000.0,
AMZN,2023Q4,,2024-02-02,,,,,,,,,,,,,,,,,14588000000.0,
AMZN,2024Q1,,2024-05-01,,,,,,,,,,,,,,,,,14925000000.0,
AMZN,2024Q2,,2024-08-02,,,,,,,,,,,,,,,,,17620000000.0,
AMZN,2024Q3,,2024-11-01,,,,,,,,,,,,,,,,,22620000000.0,
AMZN,2024Q4,,2025-02-07,,,,,,,,,,,,,,,,,27834000000.0,
AMZN,2025Q1,,2025-05-02,,,,,,,,,,,,,,,,,25019000000.0,
AMZN,2025Q2,,2025-08-01,,,,,,,,,,,,,,,,,32183000000.0,
AMZN,2025Q3,,2025-10-31,,,,,,,,,,,,,,,,,35095000000.0,
AMZN,2025Q4,,2026-02-06,,,,,,,,,,,,,,,,,39522000000.0,
GOOGL,2010Q1,,2010-05-05,,,,,,,,,,,,,,,,,239000000.0,
GOOGL,2010Q2,,2010-07-30,,,,,,,,,,,,,,,,,476000000.0,
GOOGL,2010Q3,,2010-10-29,,,,,,,,,,,,,,,,,758000000.0,
GOOGL,2010Q4,,2011-02-11,,,,,,,,,,,,,,,,,2545000000.0,
GOOGL,2011Q1,,2011-05-10,,,,,,,,,,,,,,,,,890000000.0,
GOOGL,2011Q2,,2011-07-27,,,,,,,,,,,,,,,,,917000000.0,
GOOGL,2011Q3,,2011-10-26,,,,,,,,,,,,,,,,,680000000.0,
GOOGL,2011Q4,,2012-01-26,,,,,,,,,,,,,,,,,951000000.0,
GOOGL,2012Q1,,2012-04-25,,,,,,,,,,,,,,,,,607000000.0,
GOOGL,2012Q2,,2012-07-24,,,,,,,,,,,,,,,,,774000000.0,
GOOGL,2012Q3,,2012-10-30,,,,,,,,,,,,,,,,,872000000.0,
GOOGL,2012Q4,,2013-01-29,,,,,,,,,,,,,,,,,1020000000.0,
GOOGL,2013Q1,,2013-04-25,,,,,,,,,,,,,,,,,1203000000.0,
GOOGL,2013Q2,,2013-07-25,,,,,,,,,,,,,,,,,1611000000.0,
GOOGL,2013Q3,,2013-10-24,,,,,,,,,,,,,,,,,2289000000.0,
GOOGL,2013Q4,,2014-02-12,,,,,,,,,,,,,,,,,2255000000.0,
GOOGL,2014Q1,,2014-04-24,,,,,,,,,,,,,,,,,2345000000.0,
GOOGL,2014Q2,,2014-07-25,,,,,,,,,,,,,,,,,2646000000.0,
GOOGL,2014Q3,,2014-10-23,,,,,,,,,,,,,,,,,2417000000.0,
GOOGL,2014Q4,,2015-02-09,,,,,,,,,,,,,,,,,3551000000.0,
GOOGL,2015Q1,,2015-04-29,,,,,,,,,,,,,,,,,2927000000.0,
GOOGL,2015Q2,,2016-08-04,,,,,,,,,,,,,,,,,2515000000.0,
GOOGL,2015Q3,,2016-11-03,,,,,,,,,,,,,,,,,2373000000.0,
GOOGL,2015Q4,,2016-02-11,,,,,,,,,,,,,,,,,2100000000.0,
GOOGL,2016Q1,,2016-05-03,,,,,,,,,,,,,,,,,2428000000.0,
GOOGL,2016Q2,,2016-08-04,,,,,,,,,,,,,,,,,2123000000.0,
GOOGL,2016Q3,,2016-11-03,,,,,,,,,,,,,,,,,2583000000.0,
GOOGL,2016Q4,,2017-02-03,,,,,,,,,,,,,,,,,3078000000.0,
GOOGL,2017Q1,,2017-05-02,,,,,,,,,,,,,,,,,2508000000.0,
GOOGL,2017Q2,,2017-07-25,,,,,,,,,,,,,,,,,2831000000.0,
GOOGL,2017Q3,,2017-10-27,,,,,,,,,,,,,,,,,3538000000.0,
GOOGL,2017Q4,,2018-02-06,,,,,,,,,,,,,,,,,4307000000.0,
GOOGL,2018Q1,,2018-04-24,,,,,,,,,,,,,,,,,7299000000.0,
GOOGL,2018Q2,,2018-07-24,,,,,,,,,,,,,,,,,5477000000.0,
GOOGL,2018Q3,,2018-10-26,,,,,,,,,,,,,,,,,5282000000.0,
GOOGL,2018Q4,,2019-02-05,,,,,,,,,,,,,,,,,7081000000.0,
GOOGL,2019Q1,,2019-04-30,,,,,,,,,,,,,,,,,4638000000.0,
GOOGL,2019Q2,,2019-07-26,,,,,,,,,,,,,,,,,6126000000.0,
