Date,Close,Volume
2010-08-10,0.21177732944488525,772560000
2010-08-11,0.20352627336978912,796148000
2010-08-12,0.2053597867488861,1343584000
2010-08-13,0.21521520614624023,1797392000
2010-08-16,0.20971453189849854,814008000
2010-08-17,0.212464839220047,481224000
2010-08-18,0.21361082792282104,352920000
2010-08-19,0.22644583880901337,1615100000
2010-08-20,0.2285086214542389,1305308000
2010-08-23,0.22507064044475555,748620000
2010-08-24,0.22277869284152985,641332000
2010-08-25,0.22736264765262604,757532000
2010-08-26,0.2246123105287552,657596000
2010-08-27,0.23194655776023865,1060416000
2010-08-30,0.22094514966011047,602804000
2010-08-31,0.2138400375843048,931488000
2010-09-01,0.215444415807724,851440000
2010-09-02,0.2193407565355301,596292000
2010-09-03,0.2269042730331421,566484000
2010-09-07,0.22896702587604523,899820000
2010-09-08,0.23653045296669006,1224156000
2010-09-09,0.23332171142101288,697748000
2010-09-10,0.2308005392551422,609292000
2010-09-13,0.2438647300004959,1015792000
2010-09-14,0.24157270789146423,698536000
2010-09-15,0.2420312911272049,555572000
2010-09-16,0.24226035177707672,365280000
2010-09-17,0.2418019324541092,416884000
2010-09-20,0.2454691231250763,443168000
2010-09-21,0.25876253843307495,1779624000
2010-09-22,0.2610544264316559,999996000
2010-09-23,0.26632606983184814,1240872000
2010-09-24,0.28099462389945984,1086976000
2010-09-27,0.27503541111946106,999504000
2010-09-28,0.2743479609489441,723192000
2010-09-29,0.2722851037979126,974904000
2010-09-30,0.2677011489868164,787632000
2010-10-01,0.2601377069950104,999120000
2010-10-04,0.25761649012565613,749500000
2010-10-05,0.2594500482082367,753588000
2010-10-06,0.24707353115081787,1057604000
2010-10-07,0.24523994326591492,761488000
2010-10-08,0.24890708923339844,706932000
2010-10-11,0.24776117503643036,442680000
2010-10-12,0.2525741755962372,605208000
2010-10-13,0.2599085569381714,968732000
2010-10-14,0.2557831406593323,599172000
2010-10-15,0.25876253843307495,639940000
2010-10-18,0.26036688685417175,448156000
2010-10-19,0.25876253843307495,866136000
2010-10-20,0.25876253843307495,763532000
2010-10-21,0.2541784942150116,1014428000
2010-10-22,0.2704516053199768,1322676000
2010-10-25,0.2729726731777191,673136000
2010-10-26,0.2720559239387512,675248000
2010-10-27,0.2759522497653961,496796000
2010-10-28,0.2761813700199127,704448000
2010-10-29,0.2754938304424286,554664000
2010-11-01,0.2759522497653961,473920000
2010-11-02,0.28168219327926636,581036000
2010-11-03,0.28374481201171875,671748000
2010-11-04,0.28420332074165344,700016000
2010-11-05,0.2890162765979767,735116000
2010-11-08,0.2901623547077179,605156000
2010-11-09,0.28855815529823303,633964000
2010-11-10,0.2919958829879761,521016000
2010-11-11,0.2890162765979767,1089980000
2010-11-12,0.3039141893386841,2142560000
2010-11-15,0.30024704337120056,733548000
2010-11-16,0.29130837321281433,739356000
2010-11-17,0.2961215078830719,551764000
2010-11-18,0.30528923869132996,993120000
2010-11-19,0.31514474749565125,716484000
2010-11-22,0.3153740465641022,462668000
2010-11-23,0.30803966522216797,457832000
2010-11-24,0.3156031370162964,397784000
2010-11-26,0.31170693039894104,143104000
2010-11-29,0.31514474749565125,468192000
2010-11-30,0.31193608045578003,720936000
2010-12-01,0.32568785548210144,626536000
2010-12-02,0.3295840620994568,529316000
2010-12-03,0.33898112177848816,606044000
2010-12-06,0.33256369829177856,438424000
2010-12-07,0.34333592653274536,1026812000
2010-12-08,0.34631553292274475,613252000
2010-12-09,0.3405856788158417,942408000
2010-12-10,0.34264835715293884,451900000
2010-12-13,0.3339388966560364,609108000
2010-12-14,0.33439722657203674,755160000
2010-12-15,0.32706302404403687,624176000
2010-12-16,0.3275214433670044,631872000
2010-12-17,0.3293549120426178,593156000
2010-12-20,0.32797980308532715,344088000
2010-12-21,0.3408147394657135,466952000
2010-12-22,0.344481885433197,477988000
2010-12-23,0.34196075797080994,273784000
2010-12-27,0.3437943458557129,255500000
2010-12-28,0.3424190580844879,194260000
2010-12-29,0.3424190580844879,177660000
2010-12-30,0.34356507658958435,174488000
2010-12-31,0.3529621362686157,391252000
2011-01-03,0.3625883162021637,817448000
2011-01-04,0.3614422678947449,651384000
2011-01-05,0.38917508721351624,1428216000
2011-01-06,0.4430362284183502,3493312000
2011-01-07,0.455412894487381,2579984000
2011-01-10,0.47283175587654114,1750348000
2011-01-11,0.46549752354621887,2711088000
2011-01-12,0.5351731777191162,3431896000
2011-01-13,0.5360899567604065,2695192000
2011-01-14,0.5406736731529236,1595352000
2011-01-18,0.5280680656433105,1813348000
2011-01-19,0.5136284828186035,1197896000
2011-01-20,0.5140872001647949,1111408000
2011-01-21,0.5092739462852478,739244000
2011-01-24,0.5668022036552429,2056900000
2011-01-25,0.5493832230567932,1086856000
2011-01-26,0.5624475479125977,1074660000
2011-01-27,0.5608431696891785,657396000
2011-01-28,0.5445702075958252,1094796000
2011-01-31,0.5482374429702759,750160000
2011-02-01,0.5608431696891785,654104000
2011-02-02,0.5862836837768555,1606616000
2011-02-03,0.575282633304596,1030776000
2011-02-04,0.5883468389511108,872900000
2011-02-07,0.5638227462768555,934236000
2011-02-08,0.5470912456512451,1076584000
2011-02-09,0.5337979793548584,1277520000
2011-02-10,0.523025631904602,1042352000
2011-02-11,0.5379233360290527,1359276000
2011-02-14,0.5296725630760193,1287828000
2011-02-15,0.5168375372886658,886980000
2011-02-16,0.5358606576919556,1318364000
2011-02-17,0.5885758399963379,3470096000
2011-02-18,0.587429940700531,1394412000
2011-02-22,0.5319643616676331,1396648000
2011-02-23,0.5067526698112488,1491604000
2011-02-24,0.5191293358802795,1246120000
2011-02-25,0.5299016237258911,775652000
2011-02-28,0.5193585753440857,903696000
2011-03-01,0.49620968103408813,988448000
2011-03-02,0.4755822718143463,1718140000
2011-03-03,0.47833240032196045,1593704000
2011-03-04,0.4758111536502838,959760000
2011-03-07,0.4691646099090576,1019140000
2011-03-08,0.4480784833431244,1947184000
2011-03-09,0.4386815130710602,1318976000
2011-03-10,0.4107195734977722,1722736000
2011-03-11,0.4136991798877716,1486832000
2011-03-14,0.4171370267868042,1003360000
2011-03-15,0.40476053953170776,1256280000
2011-03-16,0.401780903339386,1476520000
2011-03-17,0.4093444347381592,1238516000
2011-03-18,0.40384364128112793,886960000
2011-03-21,0.40705254673957825,751832000
2011-03-22,0.3999473750591278,718332000
2011-03-23,0.4081984758377075,782396000
2011-03-24,0.44074422121047974,1780592000
2011-03-25,0.4269925653934479,1196392000
2011-03-28,0.4428071677684784,1204284000
2011-03-29,0.43936917185783386,715764000
2011-03-30,0.4228670597076416,1176320000
2011-03-31,0.42309626936912537,655112000
2011-04-01,0.4171370267868042,850072000
2011-04-04,0.40223923325538635,924328000
2011-04-05,0.40292686223983765,821076000
2011-04-06,0.4001765549182892,856984000
2011-04-07,0.41484519839286804,1021208000
2011-04-08,0.40223923325538635,746552000
2011-04-11,0.39696791768074036,546208000
2011-04-12,0.398113876581192,840756000
2011-04-13,0.40705254673957825,749588000
2011-04-14,0.42424219846725464,1254704000
2011-04-15,0.4288261830806732,969720000
2011-04-18,0.41461578011512756,743584000
2011-04-19,0.4130115807056427,659860000
2011-04-20,0.42561742663383484,650516000
2011-04-21,0.424471378326416,421300000
2011-04-25,0.4311179518699646,619612000
2011-04-26,0.4423486590385437,676000000
2011-04-27,0.4423486590385437,450004000
2011-04-28,0.4471617639064789,684000000
2011-04-29,0.4583924114704132,836000000
2011-05-02,0.4522041380405426,613824000
2011-05-03,0.430659681558609,808000000
2011-05-04,0.427450954914093,639356000
2011-05-05,0.4276800751686096,544000000
2011-05-06,0.4428071677684784,841080000
2011-05-09,0.45266246795654297,706328000
2011-05-10,0.45335009694099426,690976000
2011-05-11,0.455412894487381,616000000
2011-05-12,0.46985217928886414,1224000000
2011-05-13,0.41851234436035156,2025192000
2011-05-16,0.40567728877067566,728188000
2011-05-17,0.4040730595588684,1420364000
2011-05-18,0.41346997022628784,658844000
2011-05-19,0.4075108468532562,650884000
2011-05-20,0.41461578011512756,575820000
2011-05-23,0.41415756940841675,588000000
2011-05-24,0.41576188802719116,720372000
2011-05-25,0.4208041727542877,545312000
2011-05-26,0.4313472807407379,706436000
2011-05-27,0.4469326138496399,658824000
2011-05-31,0.4593091607093811,1200716000
2011-06-01,0.4386815130710602,762208000
2011-06-02,0.43661877512931824,607592000
2011-06-03,0.42309626936912537,549300000
2011-06-06,0.41415756940841675,435988000
2011-06-07,0.4139283299446106,433956000
2011-06-08,0.4026976525783539,569288000
2011-06-09,0.398113876581192,741632000
2011-06-10,0.392383873462677,493548000
2011-06-13,0.3896336257457733,574760000
2011-06-14,0.3928423225879669,534576000
2011-06-15,0.38436195254325867,935916000
2011-06-16,0.3710686266422272,1024908000
2011-06-17,0.36235910654067993,1467884000
2011-06-20,0.3580045700073242,745960000
2011-06-21,0.365797221660614,704276000
2011-06-22,0.36075490713119507,651720000
2011-06-23,0.37152692675590515,744024000
2011-06-24,0.36075490713119507,529052000
2011-06-27,0.3531912863254547,1142152000
2011-06-28,0.35525405406951904,692200000
2011-06-29,0.36075490713119507,960544000
2011-06-30,0.3653387725353241,652300000
2011-07-01,0.37015190720558167,540804000
2011-07-05,0.3639635741710663,535296000
2011-07-06,0.3591504693031311,529580000
2011-07-07,0.36052560806274414,986136000
2011-07-08,0.353649765253067,619516000
2011-07-11,0.34127315878868103,714388000
2011-07-12,0.33668920397758484,867604000
2011-07-13,0.3360016345977783,634368000
2011-07-14,0.32270824909210205,1088996000
2011-07-15,0.3231666684150696,827736000
2011-07-18,0.3162907660007477,818200000
2011-07-19,0.32591694593429565,602224000
2011-07-20,0.32179149985313416,662956000
2011-07-21,0.3369184136390686,1143420000
2011-07-22,0.3437943458557129,737192000
2011-07-25,0.33829349279403687,566920000
2011-07-26,0.3300425708293915,698276000
2011-07-27,0.3176659047603607,652212000
2011-07-28,0.3169783651828766,648176000
2011-07-29,0.3169783651828766,677656000
2011-08-01,0.3339388966560364,1019620000
2011-08-02,0.33050090074539185,1356432000
2011-08-03,0.3394395112991333,765236000
2011-08-04,0.3071230351924896,979732000
2011-08-05,0.29680895805358887,1270588000
2011-08-08,0.27343103289604187,1084180000
2011-08-09,0.29635074734687805,1329832000
2011-08-10,0.28282812237739563,1140052000
2011-08-11,0.3073520362377167,1078792000
2011-08-12,0.29520469903945923,3195784000
2011-08-15,0.30643531680107117,864152000
2011-08-16,0.2977258563041687,716868000
2011-08-17,0.2936004400253296,553328000
2011-08-18,0.27366024255752563,802564000
2011-08-19,0.26884716749191284,761332000
2011-08-22,0.27366024255752563,611876000
2011-08-23,0.3032264709472656,938312000
2011-08-24,0.29887181520462036,687500000
2011-08-25,0.28603681921958923,690968000
2011-08-26,0.29818421602249146,732660000
2011-08-29,0.3062061071395874,601528000
2011-08-30,0.31354036927223206,684760000
2011-08-31,0.30506008863449097,705808000
2011-09-01,0.3043725788593292,762312000
2011-09-02,0.2961215078830719,471356000
2011-09-06,0.30208057165145874,696248000
2011-09-07,0.3266045153141022,1606620000
2011-09-08,0.3250000774860382,880164000
2011-09-09,0.3181244134902954,869828000
2011-09-12,0.32568785548210144,916480000
2011-09-13,0.33302199840545654,853836000
2011-09-14,0.3502117693424225,1547192000
2011-09-15,0.35525405406951904,752908000
2011-09-16,0.35433730483055115,1391588000
2011-09-19,0.3470030128955841,968204000
2011-09-20,0.3380642831325531,792436000
2011-09-21,0.3316468298435211,715252000
2011-09-22,0.30964404344558716,1314632000
2011-09-23,0.3160615861415863,1011440000
2011-09-26,0.31674909591674805,972124000
2011-09-27,0.31720754504203796,781388000
2011-09-28,0.3075813353061676,1236532000
2011-09-29,0.3000178337097168,866416000
2011-09-30,0.2867244780063629,677784000
2011-10-03,0.27068084478378296,949896000
2011-10-04,0.29566308856010437,1361548000
2011-10-05,0.3062061071395874,856708000
2011-10-06,0.3183535039424896,773192000
2011-10-07,0.32431265711784363,806976000
2011-10-10,0.33875203132629395,534376000
2011-10-11,0.3350848853588104,816080000
2011-10-12,0.3348557651042938,612064000
2011-10-13,0.35433730483055115,854832000
2011-10-14,0.360296368598938,702452000
2011-10-17,0.3424190580844879,611780000
2011-10-18,0.3547957241535187,590916000
2011-10-19,0.3476906418800354,557568000
2011-10-20,0.3302716612815857,990308000
2011-10-21,0.33187609910964966,628428000
2011-10-24,0.34425270557403564,535256000
2011-10-25,0.33118849992752075,577996000
2011-10-26,0.3350848853588104,503116000
2011-10-27,0.34952419996261597,577732000
2011-10-28,0.35754603147506714,490156000
2011-10-31,0.3392103910446167,519984000
2011-11-01,0.3222498595714569,790824000
2011-11-02,0.31674909591674805,961608000
2011-11-03,0.33577248454093933,749372000
2011-11-04,0.33966881036758423,654840000
2011-11-07,0.33783525228500366,613536000
2011-11-08,0.34562793374061584,549728000
2011-11-09,0.32820895314216614,532244000
2011-11-10,0.3316468298435211,990484000
2011-11-11,0.34333592653274536,1751560000
2011-11-14,0.33668920397758484,500292000
2011-11-15,0.34104394912719727,505660000
2011-11-16,0.33416813611984253,512420000
2011-11-17,0.3222498595714569,657504000
2011-11-18,0.3192702531814575,501352000
2011-11-21,0.335314005613327,1330788000
2011-11-22,0.34562793374061584,1287480000
2011-11-23,0.3309593200683594,825340000
2011-11-25,0.32179149985313416,406620000
2011-11-28,0.33989787101745605,690616000
2011-11-29,0.34173160791397095,623440000
2011-11-30,0.35823363065719604,730324000
2011-12-01,0.3625883162021637,529760000
2011-12-02,0.360296368598938,546464000
2011-12-05,0.3547957241535187,644696000
2011-12-06,0.34975332021713257,573832000
2011-12-07,0.3476906418800354,510016000
2011-12-08,0.33668920397758484,491488000
2011-12-09,0.3415023684501648,555840000
2011-12-12,0.33302199840545654,573208000
2011-12-13,0.32385414838790894,516596000
2011-12-14,0.3112484812736511,636020000
2011-12-15,0.30849799513816833,435148000
2011-12-16,0.30964404344558716,619116000
2011-12-19,0.30162209272384644,463276000
2011-12-20,0.31858280301094055,445208000
2011-12-21,0.3144572675228119,548424000
2011-12-22,0.32797980308532715,576560000
2011-12-23,0.32477107644081116,248948000
2011-12-27,0.3222498595714569,195712000
2011-12-28,0.31422796845436096,233960000
2011-12-29,0.3201872408390045,211112000
2011-12-30,0.3176659047603607,186956000
2012-01-03,0.32179149985313416,468044000
2012-01-04,0.3254585564136505,347372000
2012-01-05,0.33714759349823,563548000
2012-01-06,0.33325129747390747,533252000
2012-01-09,0.33325129747390747,508244000
2012-01-10,0.33187609910964966,546328000
2012-01-11,0.3252295255661011,484272000
2012-01-12,0.3231666684150696,652364000
2012-01-13,0.31468629837036133,504300000
2012-01-17,0.30987343192100525,627176000
2012-01-18,0.32041630148887634,632676000
2012-01-19,0.32889649271965027,608312000
2012-01-20,0.32591694593429565,546272000
2012-01-23,0.3348557651042938,562792000
2012-01-24,0.3424190580844879,730920000
2012-01-25,0.34035632014274597,1274152000
2012-01-26,0.33714759349823,799672000
2012-01-27,0.34173160791397095,449996000
2012-01-30,0.3392103910446167,399076000
2012-01-31,0.3385228216648102,357900000
2012-02-01,0.3421899080276489,428020000
2012-02-02,0.3550249934196472,696236000
2012-02-03,0.3625883162021637,495232000
2012-02-06,0.3598380982875824,278868000
2012-02-07,0.36075490713119507,410296000
2012-02-08,0.3738189935684204,847612000
2012-02-09,0.3735898733139038,561944000
2012-02-10,0.36442190408706665,440268000
2012-02-13,0.37015190720558167,610668000
2012-02-14,0.3722146451473236,453756000
2012-02-15,0.37061020731925964,1110856000
2012-02-16,0.3770277202129364,1888588000
2012-02-17,0.3632759153842926,1020360000
2012-02-21,0.3651096224784851,518176000
2012-02-22,0.3625883162021637,492432000
2012-02-23,0.3646511733531952,323968000
2012-02-24,0.36190080642700195,366668000
2012-02-27,0.3545665442943573,745268000
2012-02-28,0.3513578176498413,699884000
2012-02-29,0.34723222255706787,689196000
2012-03-01,0.34952419996261597,449944000
2012-03-02,0.3525037467479706,684076000
2012-03-05,0.3405856788158417,514848000
2012-03-06,0.33737677335739136,471400000
2012-03-07,0.3394395112991333,441984000
2012-03-08,0.3405856788158417,430852000
2012-03-09,0.33966881036758423,367836000
2012-03-12,0.33439722657203674,299948000
2012-03-13,0.33898112177848816,553288000
2012-03-14,0.3293549120426178,735708000
2012-03-15,0.33416813611984253,382380000
2012-03-16,0.3346264660358429,428340000
2012-03-19,0.33554327487945557,405400000
2012-03-20,0.3300425708293915,449616000
2012-03-21,0.33141767978668213,467840000
2012-03-22,0.3309593200683594,425372000
2012-03-23,0.3334805965423584,315456000
2012-03-26,0.33737677335739136,288600000
2012-03-27,0.33966881036758423,419968000
2012-03-28,0.34746140241622925,892448000
2012-03-29,0.34906575083732605,372700000
2012-03-30,0.3529621362686157,527240000
2012-04-02,0.3513578176498413,407776000
2012-04-03,0.34562793374061584,430476000
2012-04-04,0.33577248454093933,495896000
2012-04-05,0.335314005613327,369424000
2012-04-09,0.3309593200683594,365504000
2012-04-10,0.324541836977005,470360000
2012-04-11,0.32866746187210083,372960000
2012-04-12,0.3364599347114563,384868000
2012-04-13,0.324541836977005,311324000
2012-04-16,0.3206455409526825,463468000
2012-04-17,0.321333110332489,460696000
2012-04-18,0.3178951144218445,400764000
2012-04-19,0.31308209896087646,667188000
2012-04-20,0.3068936765193939,509592000
2012-04-23,0.3032264709472656,706244000
2012-04-24,0.29382961988449097,730440000
2012-04-25,0.29978859424591064,727112000
2012-04-26,0.3000178337097168,539208000
2012-04-27,0.29749664664268494,475356000
2012-04-30,0.29795515537261963,262268000
2012-05-01,0.3032264709472656,408680000
2012-05-02,0.29451707005500793,684008000
2012-05-03,0.28947484493255615,419536000
2012-05-04,0.28099462389945984,545092000
2012-05-07,0.28580769896507263,604440000
2012-05-08,0.28557851910591125,462312000
2012-05-09,0.2867244780063629,520608000
2012-05-10,0.28466159105300903,597092000
2012-05-11,0.3027682602405548,1435140000
2012-05-14,0.30093464255332947,437472000
2012-05-15,0.29795515537261963,599940000
2012-05-16,0.2919958829879761,470484000
2012-05-17,0.2899331748485565,335364000
2012-05-18,0.2768689692020416,567288000
2012-05-21,0.28168219327926636,416260000
2012-05-22,0.2782441973686218,410140000
2012-05-23,0.28512006998062134,496000000
2012-05-24,0.27755647897720337,520420000
2012-05-25,0.28420332074165344,391752000
2012-05-29,0.29153746366500854,310000000
2012-05-30,0.2880995571613312,379792000
2012-05-31,0.28489089012145996,358192000
2012-06-01,0.274576872587204,440984000
2012-06-04,0.26884716749191284,432856000
2012-06-05,0.27663975954055786,365224000
2012-06-06,0.2839739918708801,368968000
2012-06-07,0.27251437306404114,526780000
2012-06-08,0.27778586745262146,370308000
2012-06-11,0.28099462389945984,839080000
2012-06-12,0.2867244780063629,496128000
2012-06-13,0.2791610360145569,494276000
2012-06-14,0.2757229804992676,589884000
2012-06-15,0.28168219327926636,385288000
2012-06-18,0.28420332074165344,304424000
2012-06-19,0.30345582962036133,960476000
2012-06-20,0.3082689642906189,972720000
2012-06-21,0.29428791999816895,516376000
2012-06-22,0.29795515537261963,865360000
2012-06-25,0.28855815529823303,494616000
2012-06-26,0.2917667627334595,437152000
2012-06-27,0.30116379261016846,506064000
2012-06-28,0.30345582962036133,545896000
2012-06-29,0.31674909591674805,616508000
2012-07-02,0.3082689642906189,581684000
2012-07-03,0.3162907660007477,219284000
2012-07-05,0.31308209896087646,280076000
2012-07-06,0.3071230351924896,382760000
2012-07-09,0.3029973804950714,306336000
2012-07-10,0.29382961988449097,512028000
2012-07-11,0.2890162765979767,485216000
2012-07-12,0.28420332074165344,472160000
2012-07-13,0.28787046670913696,324260000
2012-07-16,0.28878721594810486,334460000
2012-07-17,0.28351569175720215,447476000
2012-07-18,0.2993301451206207,616008000
2012-07-19,0.30230987071990967,403036000
2012-07-20,0.2936004400253296,451000000
2012-07-23,0.29749664664268494,451584000
2012-07-24,0.29428791999816895,351164000
2012-07-25,0.3000178337097168,415044000
2012-07-26,0.3013931214809418,338440000
2012-07-27,0.3089563548564911,376516000
2012-07-30,0.30551856756210327,363552000
2012-07-31,0.31033164262771606,387788000
2012-08-01,0.3068936765193939,335912000
2012-08-02,0.30803966522216797,367912000
2012-08-03,0.3144572675228119,326548000
2012-08-06,0.32110393047332764,360324000
2012-08-07,0.32431265711784363,407340000
2012-08-08,0.3261462152004242,517064000
2012-08-09,0.33714759349823,822300000
2012-08-10,0.3350848853588104,1278744000
2012-08-13,0.3394395112991333,447244000
2012-08-14,0.33439722657203674,388828000
2012-08-15,0.33187609910964966,594404000
2012-08-16,0.33875203132629395,371008000
2012-08-17,0.33577248454093933,309864000
2012-08-20,0.33577248454093933,314392000
2012-08-21,0.3348557651042938,340248000
2012-08-22,0.33554327487945557,313556000
2012-08-23,0.32797980308532715,379040000
2012-08-24,0.3346264660358429,347724000
2012-08-27,0.32889649271965027,340944000
2012-08-28,0.3275214433670044,310764000
2012-08-29,0.32820895314216614,250412000
2012-08-30,0.32202064990997314,307488000
2012-08-31,0.3215622007846832,485064000
2012-09-04,0.3043725788593292,694452000
2012-09-05,0.30528923869132996,480256000
2012-09-06,0.31468629837036133,657296000
2012-09-07,0.3071230351924896,781064000
2012-09-10,0.3043725788593292,371108000
2012-09-11,0.30803966522216797,382808000
2012-09-12,0.31147751212120056,322608000
2012-09-13,0.31354036927223206,433836000
2012-09-14,0.31720754504203796,339468000
2012-09-17,0.30849799513816833,493348000
2012-09-18,0.31056079268455505,359952000
2012-09-19,0.31422796845436096,451936000
2012-09-20,0.31193608045578003,320596000
2012-09-21,0.31331121921539307,340136000
2012-09-24,0.31308209896087646,357832000
2012-09-25,0.3073520362377167,481544000
2012-09-26,0.30208057165145874,436812000
2012-09-27,0.3043725788593292,558888000
2012-09-28,0.30574774742126465,485508000
2012-10-01,0.3007053732872009,504236000
2012-10-02,0.30185139179229736,295492000
